БДК;Том 10;Раздел I. Основополагающие Принципы Бессмертия в системе «личностного» Восприятия;Глава 1. Понятие Бессмертия. Миссия Человечества;10.1.1.1;О бесконечности Мироздания и Ииссиидиологии, которая призвана в корне изменить  наши взгляды;10001-10006
БДК;Том 10;Раздел IV. Новейшие Представления о динамике энергоинформационных структур Мироздания;Глава 2. Сценарии развития и ротационные Циклы. Скррууллерртная система. Часть 2;10.4.2.8;Продолжение о «ротационных циклах». «Индивидуальные ротационные Циклы» Прото-Форм. Взаимосвязь с временными потоками. Условность понятия Времени в более качественных Континуумах. Ирккуллигренная дифференциация на отдельные «индивидуальные сценарии». «Ротационный Цикл» как поквантовая траектория Выборов;11102-11127
БДК;Том 10;Раздел IV. Новейшие Представления о динамике энергоинформационных структур Мироздания;Глава 2. Сценарии развития и ротационные Циклы. Скррууллерртная система. Часть 2;10.4.2.9;Динамика ФТА Коллективного Разума «человечества» зависит от усреднённой качественности ежемгновенных выборов общей массы «людей». Коллективный ВЛОООМООТ;11128-11133
БДК;Том 10;Раздел IV. Новейшие Представления о динамике энергоинформационных структур Мироздания;Глава 2. Сценарии развития и ротационные Циклы. Скррууллерртная система. Часть 2;10.4.2.10;Два организующих принципа «индивидуальных ротационных Циклов» ;11134-11137
БДК;Том 10;Раздел IV. Новейшие Представления о динамике энергоинформационных структур Мироздания;Глава 3. Пространственно-временные структуры и ротационные Циклы;10.4.3.1;Энтропия и хаос. Странные аттракторы и СБОАЛЛГСС-Сущности ;11138-11148
БДК;Том 10;Раздел IV. Новейшие Представления о динамике энергоинформационных структур Мироздания;Глава 3. Пространственно-временные структуры и ротационные Циклы;10.4.3.2;Взаимосвязь Пространства и Времени. Уменьшение инертности динамики Энерго-Плазмы - доквантовые типы взаимодействий. Возрастание эффекта «квантовой неопределённости». Уровни флакглаассных и вуолдсммиисных типов Реальностей;11149-11154
БДК;Том 10;Раздел IV. Новейшие Представления о динамике энергоинформационных структур Мироздания;Глава 3. Пространственно-временные структуры и ротационные Циклы;10.4.3.3;Условное! «деление» ПВК на многопиксельные (многомерные) Формо-системы Миров. всё одновременно уже есть в одном-единственном Мгновении Вечности – мы только выбираем. Пример: «Энерго-Плазма» как «Операционная Система» и «первичный Эволюционный Импульс» НАД-Вселенных ;11155-11171
БДК;Том 10;Раздел IV. Новейшие Представления о динамике энергоинформационных структур Мироздания;Глава 3. Пространственно-временные структуры и ротационные Циклы;10.4.3.4;"«Индивидуальные ротационные Циклы» как Потоки многоуровневого Синтеза Аспектов Чистых и Совмещённых Космических Качеств. Принцип непересекаемости «ротационных Циклов». Каждая «личность» проявляется только в своём собственном «ротационном Цикле»; каждый «сценарий» состоит из множества «индивидуальных ротационных Циклов» каждого из людей, животных, явлений природы, предметов и пр.";11172-11177
БДК;Том 10;Раздел IV. Новейшие Представления о динамике энергоинформационных структур Мироздания;Глава 3. Пространственно-временные структуры и ротационные Циклы;10.4.3.5;«Точки сингуляции» разнокачественных «ротационных Циклов». Скррууллерртная система. Связь с Временными Потоками;11178-11186
БДК;Том 10;Раздел IV. Новейшие Представления о динамике энергоинформационных структур Мироздания;Глава 3. Пространственно-временные структуры и ротационные Циклы;10.4.3.6;Продолжение о взаимосвязи Времени и Пространства. Немного о принципах проявления плотноматериальных объектов;11187-11203
БДК;Том 10;Раздел IV. Новейшие Представления о динамике энергоинформационных структур Мироздания;Глава 3. Пространственно-временные структуры и ротационные Циклы;10.4.3.7;Высокочастотные «формо-частицы» – таблица. Связь с антиматерией ;11204-11206
БДК;Том 10;Раздел IV. Новейшие Представления о динамике энергоинформационных структур Мироздания;Глава 3. Пространственно-временные структуры и ротационные Циклы;10.4.3.8;Феномен Времени и динамика «Фокуса Пристального Внимания». Сравнение Самосознания с «субатомной частицей» ;11207-11226
БДК;Том 10;Раздел IV. Новейшие Представления о динамике энергоинформационных структур Мироздания;Глава 3. Пространственно-временные структуры и ротационные Циклы;10.4.3.9;О качественности «фокусируемых» нами НУУ-ВВУ и её связь с плотностью «Временных Потоков». Мы непрерывно выбираем самих себя;11227-11236
БДК;Том 10;Раздел IV. Новейшие Представления о динамике энергоинформационных структур Мироздания;Глава 3. Пространственно-временные структуры и ротационные Циклы;10.4.3.10;ОДНОВРЕМЕННОСТЬ «прошлого», «настоящего» и «будущего» ;11237-11240
БДК;Том 10;Раздел IV. Новейшие Представления о динамике энергоинформационных структур Мироздания;Глава 3. Пространственно-временные структуры и ротационные Циклы;10.4.3.11;Состояние «Фокуса Пристального Внимания» моделирует «геометрию» Пространства-Времени. В одной и той же «многомерной точке» Пространства-Времени потенциально представлено всё множество Стерео-Типов каждой из наших Стерео-Форм. Смещение УФС – нефизическое явление. Кратко об эффекте «расширения» Вселенной;11241-11248
БДК;Том 10;Раздел IV. Новейшие Представления о динамике энергоинформационных структур Мироздания;Глава 3. Пространственно-временные структуры и ротационные Циклы;10.4.3.12;Взаимосвязь фокусируемых нами НУУ-ВВУ-Форм и общих «сценариев развития». «История развития» ПВК. Качественность Выборов – это степень синтезированности соответствующих Уровней АСТРО- и МЕНТО-Плазмы. Соответствие психических состояний и активности «кармических Каналов» ;11249-11256
БДК;Том 10;Раздел IV. Новейшие Представления о динамике энергоинформационных структур Мироздания;Глава 3. Пространственно-временные структуры и ротационные Циклы;10.4.3.13;Соответствие текущей психической Конфигурации Самосознания и частотных характеристик окружающего Пространства-Времени. Частотная Конфигурация. Меняя психические состояния, мы меняем «окружение». Способности помогают глубже понять многомерность Мироздания. Пространство – это многомерный и универсальный механизм перефокусировок;11257-11281
БДК;Том 10;Раздел IV. Новейшие Представления о динамике энергоинформационных структур Мироздания;Глава 3. Пространственно-временные структуры и ротационные Циклы;10.4.3.14;Принципы выбора Направления «перефокусировок». Смена Направления «ротационного Цикла» происходит, когда вы осознанно выбираете Конфигурацию Самосознания, Формы выражения которой изначально не предусмотрены для той сллоогрентной части «ротационного Цикла», в которой вы в данный момент сфокусированы ;11282-11296
БДК;Том 10;Раздел IV. Новейшие Представления о динамике энергоинформационных структур Мироздания;Глава 3. Пространственно-временные структуры и ротационные Циклы;10.4.3.15;«Ротационный Цикл» каждой «личности» – это сумма микроскопических «обрывков сценариев индивидуального развития» каких-то конкретных Стерео-Типов одной и той же Стерео-Формы. «Индивидуальные Миры». Субъективность понятия Мир ;11297-11301
БДК;Том 10;Раздел IV. Новейшие Представления о динамике энергоинформационных структур Мироздания;Глава 3. Пространственно-временные структуры и ротационные Циклы;10.4.3.16;"Формо-Система Миров как вся совокупная одновременная динамика «индивидуальных» Миров, формируемых в одно условное мгновение в одном и том же узком диапазоне мерностей в структурах Самосознания абсолютно всех Форм Коллективных Разумов. Отличия терминов «Формо-система Миров» и «Вселенная»; субъективность «индивидуального мгновения»";11302-11314
БДК;Том 10;Раздел IV. Новейшие Представления о динамике энергоинформационных структур Мироздания;Глава 4. Пространственно-временные структуры и ротационные Циклы;10.4.4.1;"Протоформные типы Реальностей; Объективная Реальность; Субъективная Реальность; взаимосвязь понятий ";11315-11329
БДК;Том 10;Раздел IV. Новейшие Представления о динамике энергоинформационных структур Мироздания;Глава 4. Пространственно-временные структуры и ротационные Циклы;10.4.4.2;Условность «человеческой истории». Связь «Дуплекс-Сфера» – ОДС – НУУ-ВВУ-Форма – Формо-система Миров – тип субъективной Реальности. Тип реальности, как совокупность СФУУРММ-Форм людей, объединённых общими мировоззренческими позициями. «Границы» типа реальности;11330-11344
БДК;Том 10;Раздел IV. Новейшие Представления о динамике энергоинформационных структур Мироздания;Глава 4. Пространственно-временные структуры и ротационные Циклы;10.4.4.3;Примеры различных типов ирккуллигренных Реальностей;11345-11352
БДК;Том 10;Раздел IV. Новейшие Представления о динамике энергоинформационных структур Мироздания;Глава 4. Пространственно-временные структуры и ротационные Циклы;10.4.4.4;Предупреждение о недопустимости построения примитивных толкований и ассоциаций. Степень доступности для нас других типов реальностей. Возможность неосознанной перефокусировки на примере учёного-генетика;11353-11364
БДК;Том 10;Раздел IV. Новейшие Представления о динамике энергоинформационных структур Мироздания;Глава 4. Пространственно-временные структуры и ротационные Циклы;10.4.4.5;Понятие «пространственно-временного Континуума». Связь с типами Реальностей. Привязка «Континуума» к конкретному Временному Потоку. Понятие «энергоинформационного Конверсума». Понятие «Космического Универсума». Отсутствие иерархичности в структуре Мироздания;11365-11383
БДК;Том 10;Раздел IV. Новейшие Представления о динамике энергоинформационных структур Мироздания;Глава 4. Пространственно-временные структуры и ротационные Циклы;10.4.4.6;Понятия «ноовременного Континуума» и «ноовременного Конверсума». Субъективные «Континуумы» Прото-Форм, «человеческий Континуум». Структурные отличия Континуумов между собой;11384-11394
БДК;Том 10;Раздел IV. Новейшие Представления о динамике энергоинформационных структур Мироздания;Глава 4. Пространственно-временные структуры и ротационные Циклы;10.4.4.7;Пример-сравнение «пространственно-временного Континуума» со структурой «человеческого» социума. ;11395-11406
БДК;Том 10;Раздел IV. Новейшие Представления о динамике энергоинформационных структур Мироздания;Глава 4. Пространственно-временные структуры и ротационные Циклы;10.4.4.8;Отличия Реальностей от Континуумов. Структура и поуровневая схема Мироздания;11407-11412
БДК;Том 10;Раздел IV. Новейшие Представления о динамике энергоинформационных структур Мироздания;Глава 4. Пространственно-временные структуры и ротационные Циклы;10.4.4.9;ФТА Коллективного Разума Человечества участвует только процессах Синтеза, составляющих мизерную часть общевселенской динамики. ПИИССКЛ-Л-УУЛЛУ и СФУУКРСС-ФФР Потоки. Узость наших понятий;11413-11421
БДК;Том 10;Раздел IV. Новейшие Представления о динамике энергоинформационных структур Мироздания;Глава 4. Пространственно-временные структуры и ротационные Циклы;10.4.4.10;Предостережение Ориса от возможных упрощений, сравнений, поспешных выводов и использования шаблонов в понимании ИИССИИДИОЛОГИИ. Забудьте дуальность! ;11422-11430
БДК;Том 10;Раздел IV. Новейшие Представления о динамике энергоинформационных структур Мироздания;Глава 5. Основные Уровни Коллективного Разума «Третичной» Энерго-Плазмы;10.4.5.1;Девять основных Уровней Коллективного Разума «Третичной» Энерго-Плазмы;11431-11433
БДК;Том 10;Раздел IV. Новейшие Представления о динамике энергоинформационных структур Мироздания;Глава 5. Основные Уровни Коллективного Разума «Третичной» Энерго-Плазмы;10.4.5.2;Первый уровень: «Личностное» Самосознание – самая субъективная часть нашего многомерного Существования;11434-11450
БДК;Том 10;Раздел IV. Новейшие Представления о динамике энергоинформационных структур Мироздания;Глава 5. Основные Уровни Коллективного Разума «Третичной» Энерго-Плазмы;10.4.5.3;Второй уровень: субъективное «бессознательное» (собственно Сознание);11451-11456
БДК;Том 10;Раздел IV. Новейшие Представления о динамике энергоинформационных структур Мироздания;Глава 5. Основные Уровни Коллективного Разума «Третичной» Энерго-Плазмы;10.4.5.4;Третий уровень: Подсознание;11457-11492
БДК;Том 10;Раздел IV. Новейшие Представления о динамике энергоинформационных структур Мироздания;Глава 5. Основные Уровни Коллективного Разума «Третичной» Энерго-Плазмы;10.4.5.5;Четвёртый уровень: Надсознание;11493-11498
БДК;Том 10;Раздел IV. Новейшие Представления о динамике энергоинформационных структур Мироздания;Глава 5. Основные Уровни Коллективного Разума «Третичной» Энерго-Плазмы;10.4.5.6;Объединение Уровней Творческой Активности Самосознания в «Совокупное Сознание»;11499-11506
БДК;Том 10;Раздел IV. Новейшие Представления о динамике энергоинформационных структур Мироздания;Глава 5. Основные Уровни Коллективного Разума «Третичной» Энерго-Плазмы;10.4.5.7;ГРЭИЙСЛИИСС. «Фотореверсивное Поле-Сознание», состоящее более чем из 70 типов бозонно-фермионных полей. Механизм информационной ретрансляции между НУУ-ВВУ через структуры «Биомаятника» (ИЛЛГРИИ-ТО-О). «Фоторедуксивный Эфир» как источник интуитивной Информации для детей;11507-11518
БДК;Том 10;Раздел IV. Новейшие Представления о динамике энергоинформационных структур Мироздания;Глава 5. Основные Уровни Коллективного Разума «Третичной» Энерго-Плазмы;10.4.5.8;Пятый уровень: Сверхсознание (или «совокупное Сознание» ЛЛУУ-ВВУ-Формы);11519-11522
БДК;Том 10;Раздел IV. Новейшие Представления о динамике энергоинформационных структур Мироздания;Глава 5. Основные Уровни Коллективного Разума «Третичной» Энерго-Плазмы;10.4.5.9;Шестой уровень: Прасознание. Седьмой уровень: Протосознание. Восьмой уровень: Гиперсознание. Девятый уровень: «Звёздное» Сознание АИЙ-ЙА ;11523-11530
БДК;Том 10;Раздел V. У каждого из нас огромное количество Судеб;Глава 1. Принцип Свободы Выбора;10.5.1.1;Небольшое повторение: ЛЛУУ-ВВУ > Формо-Тип > Стерео-Тип. НУУ-ВВУ и Формо-Тип – это одно и то же;11531-11534
БДК;Том 10;Раздел V. У каждого из нас огромное количество Судеб;Глава 1. Принцип Свободы Выбора;10.5.1.2;Сценарии как элементы мозаики структурируют наше «прошлое». Каждого из нас имеется огромное количество. Пример числа Стерео-Типов в одном ротационном цикле. Резонационное распределение Стерео-Типов по «сценариям» ;11535-11541
БДК;Том 10;Раздел V. У каждого из нас огромное количество Судеб;Глава 1. Принцип Свободы Выбора;10.5.1.3;Часть сценариев всегда ведёт к Смерти. Объективно, нет никакой «продолжительности существования», а есть только непрерывная динамика перефокусировок наших «УФС». Продолжительность «сценария» зависит от его качественности;11542-11544
БДК;Том 10;Раздел V. У каждого из нас огромное количество Судеб;Глава 1. Принцип Свободы Выбора;10.5.1.4;Нам нужно научиться пользоваться Свободой Выбора и в этом может помочь Ииссиидиология. Возможности «скррууллерртной системы». Трудности Выбора. Критерии Выбора - эгоистичность и альтруистичность. ЧТО именно в следующий момент будет для вас наиболее важным, ТЕМ вы и станете! ;11545-11551
БДК;Том 10;Раздел V. У каждого из нас огромное количество Судеб;Глава 2. Ротационный Сдвиг;10.5.2.1;Формирование «ротационных Циклов» от момента рождения. Каждый Стерео-Тип строго соответствует своей Формо-системе Миров. Качество Устремлений «личности» определяет все последующие «сценарии развития» её Судьбы. Пример с ребёнком в колыбели и айфааровцами у костра. Все наши желания, симпатии, антипатии непрерывно формируют наш «ротационный цикл» ;11552-11562
БДК;Том 10;Раздел V. У каждого из нас огромное количество Судеб;Глава 2. Ротационный Сдвиг;10.5.2.2;Резонационный принцип системы Восприятия позволяет наблюдать лишь небольшую группу из нескольких сотен дувуйллерртных Миров. «Наблюдаемый объект» как группа Стерео-Дублей. 10-17 условных см – сдвиг (шаг) в частоте волновой структуры Реальности, отделяющий одну Формо-систему от другой;11563-11571
БДК;Том 10;Раздел V. У каждого из нас огромное количество Судеб;Глава 2. Ротационный Сдвиг;10.5.2.3;Почему мы не видим параллельные сценарии (дувуйллерртно близкие Стерео-Типы);11572-11579
БДК;Том 10;Раздел V. У каждого из нас огромное количество Судеб;Глава 2. Ротационный Сдвиг;10.5.2.4;Отличия в частоте «ротационного Сдвига» у разных Прото-Форм. 1/328 – это усреднённая частотная характеристика динамики «человеческой» психики;11580-11587
БДК;Том 10;Раздел V. У каждого из нас огромное количество Судеб;Глава 2. Ротационный Сдвиг;10.5.2.5;Различия в понятиях «Мир» (индивидуальный Мир) и «Формо-система Миров». Пример отображения процесса «Смерти» на «Мир» и на «Формо-систему»;11588-11595
БДК;Том 10;Раздел V. У каждого из нас огромное количество Судеб;Глава 2. Ротационный Сдвиг;10.5.2.6;Различия в понятиях «Формо-система Миров» и «скррууллерртная система». Сравнение Формо-системы с цифровой фотографией и пиксельной структурой;11596-11608
БДК;Том 10;Раздел V. У каждого из нас огромное количество Судеб;Глава 2. Ротационный Сдвиг;10.5.2.7;Различия в понятиях частота «ротационных сдвигов» Реальности и частота «ротационного Цикла» Формо-системы Миров;11609-11610
БДК;Том 10;Раздел V. У каждого из нас огромное количество Судеб;Глава 3. Влияние психического состояния на Направление «ротационного Цикла»;10.5.3.1;Скорость нашего Восприятия ограничена биологическими структурами мозга. Инерция осмысление занимает порядка 1-2 секунд ;11611-11614
БДК;Том 10;Раздел V. У каждого из нас огромное количество Судеб;Глава 3. Влияние психического состояния на Направление «ротационного Цикла»;10.5.3.2;У нас изначально есть неисчислимое множество вариантов наших «будущих» Судеб. Мы – это УФС, временно отождествившийся с конкретной НУУ-ВВУ ;11615-11623
БДК;Том 10;Раздел V. У каждого из нас огромное количество Судеб;Глава 3. Влияние психического состояния на Направление «ротационного Цикла»;10.5.3.3;О разных географических проявлениях внутри одной Стерео-Формы. Россия, Америка, Германия – это разные «ротационные Циклы» и разные процессы Синтеза ;11624-11628
БДК;Том 10;Раздел V. У каждого из нас огромное количество Судеб;Глава 3. Влияние психического состояния на Направление «ротационного Цикла»;10.5.3.4;Фокусирование в разных Временных Потоках на примере Судеб Лиифммиды;11629-11644
БДК;Том 10;Раздел V. У каждого из нас огромное количество Судеб;Глава 3. Влияние психического состояния на Направление «ротационного Цикла»;10.5.3.5;Качественность проявляемых нами эмоций, мгновенно меняет Направление «ротационного Цикла» и меняет Судьбу. Возможности разнокачественных перефокусировок по резонационному принципу на примере Зааомми;11645-11653
БДК;Том 10;Раздел V. У каждого из нас огромное количество Судеб;Глава 3. Влияние психического состояния на Направление «ротационного Цикла»;10.5.3.6;«Посмертная» дифференциация Информации ВЭН Самосознания «личности» на конгломераты УУ-ВВУ-копий. Наиболее вероятная перефокусировка происходит в дувуйллерртно близкие сценарии. Высоко-, средне- и низко-частотные конгломераты осуществляют перефокусировки в собственных Направлениях. «Бесконечная ассоциативная самоидентификация» наиболее полно осуществляется через высокочастотные уровни Самосознания ;11654-11666
БДК;Том 10;Раздел V. У каждого из нас огромное количество Судеб;Глава 3. Влияние психического состояния на Направление «ротационного Цикла»;10.5.3.7;О взаимовлиянии Стерео-Типов одной Стерео-Формы друг на друга;11667-11674
БДК;Том 10;Раздел V. У каждого из нас огромное количество Судеб;Глава 3. Влияние психического состояния на Направление «ротационного Цикла»;10.5.3.8;Можем ли мы изменить кого-то рядом с собой ? ;11675-11677
БДК;Том 10;Раздел VI. Особенности функционирования пространственно-временных и энергоинформационных структур «личностного» Самосознания;Глава 1. Принципы функционирования Самосознания;10.5.1.1;Волновое электромагнитное поле – основа всех типов нашего психосенсорного восприятия;11678-11680
БДК;Том 10;Раздел VI. Особенности функционирования пространственно-временных и энергоинформационных структур «личностного» Самосознания;Глава 1. Принципы функционирования Самосознания;10.5.1.2;Описание механизма упрощённого проецирования высокочастотной Энерго-Информации в наши Континуумы на примере «большого и малого Пространств»;11681-11684
БДК;Том 10;Раздел VI. Особенности функционирования пространственно-временных и энергоинформационных структур «личностного» Самосознания;Глава 1. Принципы функционирования Самосознания;10.5.1.3;Разница в функционировании систем Восприятия разных Прото-Форм;11685-11688
БДК;Том 10;Раздел VI. Особенности функционирования пространственно-временных и энергоинформационных структур «личностного» Самосознания;Глава 1. Принципы функционирования Самосознания;10.5.1.4;«Обратное взаимоотражение» обработанной Самосознанием Информации в «большое» Пространство. Взаимосвязь между ВЭН, Формо-Творцами мозга, УУ-ВВУ и ОДС;11689-11694
БДК;Том 10;Раздел VI. Особенности функционирования пространственно-временных и энергоинформационных структур «личностного» Самосознания;Глава 1. Принципы функционирования Самосознания;10.5.1.5;Сравнение принципов функционирования Самосознания с работой компьютера: мозг – процессор, программы – УУ-ВВУ-копии, оперативная память – «Главная Временная Ось»;11695-11696
БДК;Том 10;Раздел VI. Особенности функционирования пространственно-временных и энергоинформационных структур «личностного» Самосознания;Глава 1. Принципы функционирования Самосознания;10.5.1.6;Описание процесса «помгновенного квантования» мышления – «распаковка», «разворачивание», «сжатие». Влияние психосоматических реакций на Направление перефокусировок. Диапазон мерности, охватываемый «ротационным Циклом». Мысле-чувственная динамика проецируется в нашу текущую Конфигурацию Самосознания из «будущего» ;11697-11710
БДК;Том 10;Раздел VI. Особенности функционирования пространственно-временных и энергоинформационных структур «личностного» Самосознания;Глава 1. Принципы функционирования Самосознания;10.5.1.7;«Личностное» Самосознание - это узкокачественная проекция «большого» Пространства на «малое». Абсолютно вся Информация обо всех вариантах вашего «личностного» существования всегда была, есть и будет пребывать в структурах вашего Совокупного Сознания;11711-11717
БДК;Том 10;Раздел VI. Особенности функционирования пространственно-временных и энергоинформационных структур «личностного» Самосознания;Глава 1. Принципы функционирования Самосознания;10.5.1.8;О детерминированности Выборов и «скррууллерртной системе». Принцип КРУУЙЙ-ДМООЙЙ;11718-11727
БДК;Том 10;Раздел VI. Особенности функционирования пространственно-временных и энергоинформационных структур «личностного» Самосознания;Глава 2. Влияние биологических и биохимических составляющих на возможности самоосознавания;10.5.2.1;Влияние инерции на способность самоосознавать себя и на Выбор Направления перефокусировок. Инерционный Коэффициент. Инерция биологических процессов;11728-11748
БДК;Том 10;Раздел VI. Особенности функционирования пространственно-временных и энергоинформационных структур «личностного» Самосознания;Глава 2. Влияние биологических и биохимических составляющих на возможности самоосознавания;10.5.2.2;Биохимические процессы в организме и их связь с активность «кармических каналов» на примере «любви с первого взгляда»;11749-11778
БДК;Том 10;Раздел VI. Особенности функционирования пространственно-временных и энергоинформационных структур «личностного» Самосознания;Глава 2. Влияние биологических и биохимических составляющих на возможности самоосознавания;10.5.2.3;Условность понятия «ротационные Циклы». Впереди только скррууллерртная система, которая через мгновение становится часть «ротационного Цикла». Пример со следами зайца на снегу;11779-11796
БДК;Том 10;Раздел VI. Особенности функционирования пространственно-временных и энергоинформационных структур «личностного» Самосознания;Глава 2. Влияние биологических и биохимических составляющих на возможности самоосознавания;10.5.2.4;«Ротационный Цикл» - значит «инерционное поквантовое преобразование». Аксиома: электрон электрону рознь;11797-11799
БДК;Том 10;Раздел VI. Особенности функционирования пространственно-временных и энергоинформационных структур «личностного» Самосознания;Глава 2. Влияние биологических и биохимических составляющих на возможности самоосознавания;10.5.2.5;Новые частицы, Новая Наука;11800-11804
БДК;Том 10;Раздел VI. Особенности функционирования пространственно-временных и энергоинформационных структур «личностного» Самосознания;Глава 3. Классификации и уточняющие вопросы.;10.5.3.1;Классификация Творцов ИИССИИДИ-Центров;11805-11813
БДК;Том 10;Раздел VI. Особенности функционирования пространственно-временных и энергоинформационных структур «личностного» Самосознания;Глава 3. Классификации и уточняющие вопросы.;10.5.3.2;Померностная (от 0 до 12) классификация с характеристиками всевозможных разновидностей Коллективных Разумов, представляющих реализационные ВВУ-, ФФАЙ- и ЙЙЯ-Формы ОО-УУ-Сущностей «РЕЗОСКОНЦЕОННОЙ» Ветви развития. Таблица классификации Формо-Творцов, их УУ-ВВУ и Уровней Самосознания;11814-11875
БДК;Том 10;Раздел VI. Особенности функционирования пространственно-временных и энергоинформационных структур «личностного» Самосознания;Глава 3. Классификации и уточняющие вопросы.;10.5.3.3;Разница в понятиях «человеческий», человеческий, Человеческий. Почему НУУ-ВВУ-Формо-Тип называется «формо-дифференцирующим»;11876-11880
БДК;Том 10;Раздел VI. Особенности функционирования пространственно-временных и энергоинформационных структур «личностного» Самосознания;Глава 3. Классификации и уточняющие вопросы.;10.5.3.4;Диапазон НУУ-ВВУ – от биологических и биоплазменных до флакглаассных и вуолдсммиисных Форм;11881-11885
БДК;Том 10;Раздел VI. Особенности функционирования пространственно-временных и энергоинформационных структур «личностного» Самосознания;Глава 3. Классификации и уточняющие вопросы.;10.5.3.5;НУУЛЛ-ВВУ – единственная человеческая био-Форма в структуре Формо-Типа НУУ-ВВУ;11886-11890
БДК;Том 10;Раздел VI. Особенности функционирования пространственно-временных и энергоинформационных структур «личностного» Самосознания;Глава 3. Классификации и уточняющие вопросы.;10.5.3.6;О текущем уровне Самосознания «человечества»;11891-11893
БДК;Том 10;Раздел VI. Особенности функционирования пространственно-временных и энергоинформационных структур «личностного» Самосознания;Глава 3. Классификации и уточняющие вопросы.;10.5.3.7;Классификация «Полей-Сознаний», организующих творческую синтетическую динамику Формо-«частиц» всех Уровней «Третичной» Энерго-Плазмы;11894-11895
